Code,Year,Value
BEL,2018,27.2
BGR,2018,41.3
BLR,2018,25.2
BOL,2018,42.6
BRA,2018,53.9
CAN,2018,32.5
CHE,2018,33.1
CHN,2018,38.5
COL,2018,51.6
CRI,2018,48.0
CYP,2018,32.7
CZE,2018,25.0
DEU,2018,31.9
DNK,2018,28.2
DOM,2018,43.7
ECU,2018,45.4
ESP,2018,34.7
EST,2018,30.3
FIN,2018,27.3
FRA,2018,32.4
GBR,2018,33.7
GEO,2018,36.4
GRC,2018,32.9
HND,2018,48.9
HRV,2018,29.7
IDN,2018,36.3
IRL,2018,30.6
IRN,2018,37.4
ISL,2018,26.6
ISR,2018,38.6
ITA,2018,35.2
JPN,2018,32.9
KAZ,2018,27.8
KGZ,2018,27.7
LTU,2018,35.7
LUX,2018,35.4
LVA,2018,35.1
MDA,2018,25.7
MEX,2018,46.0
MKD,2018,33.0
MLT,2018,28.7
MNE,2018,36.8
NLD,2018,28.1
NOR,2018,27.6
PAN,2018,49.2
PER,2018,42.4
POL,2018,30.2
PRT,2018,33.5
PRY,2018,46.0
ROU,2018,35.8
RUS,2018,35.3
SLV,2018,38.6
SRB,2018,35.0
SVK,2018,25.0
SVN,2018,24.6
SWE,2018,30.0
THA,2018,36.4
TUR,2018,42.4
UKR,2018,26.1
URY,2018,39.7
USA,2018,41.8
XKX,2018,44.6
ARG,2019,43.3
ARM,2019,30.0
AUT,2019,30.2
BEL,2019,27.2
BGR,2019,40.3
BLR,2019,25.3
BOL,2019,41.6
BRA,2019,53.5
CAN,2019,31.8
CHE,2019,34.0
CHN,2019,38.2
COL,2019,52.5
CRI,2019,48.2
CYP,2019,31.2
CZE,2019,25.3
DEU,2019,32.2
DNK,2019,27.7
DOM,2019,41.9
ECU,2019,45.7
ESP,2019,34.3
EST,2019,30.8
FIN,2019,27.7
FRA,2019,31.2
GBR,2019,32.8
GEO,2019,35.9
GRC,2019,33.1
HND,2019,48.2
HRV,2019,28.9
IDN,2019,35.4
IRL,2019,30.3
IRN,2019,36.5
ISL,2019,26.8
ISR,2019,38.3
ITA,2019,34.6
JPN,2019,33.0
KAZ,2019,28.0
KGZ,2019,29.7
LTU,2019,35.3
LUX,2019,34.2
LVA,2019,34.5
MDA,2019,26.0
MKD,2019,33.5
MLT,2019,31.0
MNE,2019,35.7
NLD,2019,29.2
NOR,2019,27.7
PAN,2019,49.8
PER,2019,41.5
POL,2019,28.8
PRT,2019,32.8
PRY,2019,45.7
ROU,2019,34.8
RUS,2019,35.7
SLV,2019,38.8
SRB,2019,34.5
SVK,2019,23.2
SVN,2019,24.4
SWE,2019,29.3
THA,2019,34.9
TUR,2019,43.8
UKR,2019,26.6
URY,2019,39.7
USA,2019,41.9
XKX,2019,40.2
ARG,2020,42.7
ARM,2020,25.1
AUT,2020,29.8
BEL,2020,26.0
BGR,2020,40.5
BLR,2020,24.4
BOL,2020,43.6
BRA,2020,48.8
CAN,2020,29.9
CHE,2020,33.7
CHN,2020,37.1
COL,2020,54.4
CRI,2020,49.2
CYP,2020,31.7
CZE,2020,26.2
DEU,2020,32.5
DNK,2020,27.5
DOM,2020,39.6
ECU,2020,47.3
ESP,2020,34.9
EST,2020,30.7
FIN,2020,27.1
FRA,2020,30.7
GBR,2020,32.7
GEO,2020,34.5
GRC,2020,33.6
HRV,2020,29.5
IDN,2020,35.3
IRL,2020,29.2
IRN,2020,35.8
ISR,2020,37.8
ITA,2020,35.2
JPN,2020,32.3
KAZ,2020,28.7
KGZ,2020,29.0
LTU,2020,36.0
LUX,2020,33.4
LVA,2020,35.7
MDA,2020,25.0
MEX,2020,44.6
MLT,2020,31.4
MNE,2020,35.4
NLD,2020,26.0
NOR,2020,28.4
PER,2020,43.7
POL,2020,28.5
PRT,2020,34.7
PRY,2020,43.5
ROU,2020,34.6
RUS,2020,33.7
SRB,2020,35.0
SVK,2020,24.2
SVN,2020,24.0
SWE,2020,28.9
THA,2020,35.0
TUR,2020,43.0
UKR,2020,25.6
URY,2020,40.2
USA,2020,40.0
XKX,2020,57.4
ARG,2021,42.4
ARM,2021,27.9
AUT,2021,30.7
BEL,2021,26.6
BGR,2021,39.0
BOL,2021,40.9
BRA,2021,52.9
CAN,2021,31.1
CHE,2021,33.8
CHN,2021,35.7
COL,2021,55.1
CRI,2021,48.7
CYP,2021,31.3
CZE,2021,26.2
DEU,2021,33.6
DNK,2021,28.3
DOM,2021,38.5
ECU,2021,45.8
ESP,2021,33.9
EST,2021,31.8
FIN,2021,27.7
FRA,2021,31.5
GBR,2021,32.4
GEO,2021,34.2
GRC,2021,32.9
HRV,2021,28.9
IDN,2021,35.5
IRL,2021,29.4
