Code,Year,Value
GHA,2003,34.779
GIB,2003,10.776
GIN,2003,40.284
GMB,2003,39.728
GNB,2003,41.296
GNQ,2003,39.991
GRC,2003,9.6
GRD,2003,17.143
GRL,2003,15.5
GTM,2003,32.47
GUM,2003,20.092
GUY,2003,22.703
HIC,2003,11.527606957551589
HKG,2003,6.9
HND,2003,31.355
HPC,2003,42.20386882440478
HRV,2003,8.9
HTI,2003,30.164
HUN,2003,9.3
IBD,2003,18.873545355792974
IBT,2003,22.98892510222115
IDA,2003,36.91135134178302
IDB,2003,37.560912431805065
IDN,2003,20.834
IDX,2003,36.563126710099546
IMN,2003,11.818
IND,2003,25.783
IRL,2003,15.4
IRN,2003,15.878
IRQ,2003,34.524
ISL,2003,14.3
ISR,2003,21.7
ITA,2003,9.5
JAM,2003,19.189
JOR,2003,28.475
JPN,2003,8.9
KAZ,2003,17.516
KEN,2003,39.459
KGZ,2003,20.9
KHM,2003,26.88
KIR,2003,28.58
KNA,2003,16.752
KOR,2003,10.2
KWT,2003,22.404
LAC,2003,20.96282179958971
LAO,2003,30.66
LBN,2003,20.002
LBR,2003,42.001
LBY,2003,22.92
LCA,2003,16.622
LCN,2003,20.647547193733278
LDC,2003,37.90925896628508
LIC,2003,41.734155307711404
LIE,2003,10.2
LKA,2003,19.093
LMC,2003,29.11540847177454
LMY,2003,23.528796603233626
LSO,2003,29.294
LTE,2003,13.574498701480625
LTU,2003,8.8
LUX,2003,11.7
LVA,2003,9.2
MAC,2003,7.2
MAF,2003,24.553
MAR,2003,21.589
MCO,2003,10.612
MDA,2003,12.166
MDG,2003,39.513
MDV,2003,18.448
MEA,2003,28.303327294741532
MEX,2003,22.832
MHL,2003,37.593
MIC,2003,21.908816445579326
MKD,2003,13.3
MLI,2003,47.566
MLT,2003,10.2
MMR,2003,22.252
MNA,2003,28.826213153582177
MNE,2003,13.6
MNG,2003,18.648
MNP,2003,22.594
MOZ,2003,41.971
MRT,2003,37.912
MUS,2003,15.9
MWI,2003,43.907
MYS,2003,19.55
NAC,2003,13.755471622214632
NAM,2003,29.028
NCL,2003,18.705
NER,2003,52.178
NGA,2003,43.71
NIC,2003,25.925
NLD,2003,12.3
NOR,2003,12.4
NPL,2003,27.732
NRU,2003,27.884
NZL,2003,13.94
OED,2003,13.176549576754939
OMN,2003,22.485
OSS,2003,21.581586163551165
PAK,2003,34.295
PAN,2003,22.65
PER,2003,22.33
PHL,2003,28.101
PLW,2003,14.291
PNG,2003,33.675
POL,2003,9.2
PRE,2003,43.025354448834925
PRI,2003,13.1
PRK,2003,15.318
PRT,2003,10.8
PRY,2003,24.412
PSE,2003,38.8
PSS,2003,28.743096949814014
PST,2003,11.22041411759279
PYF,2003,18.605
QAT,2003,16.921
ROU,2003,9.8
RUS,2003,10.2
RWA,2003,41.402
SAS,2003,25.92744079287933
SAU,2003,22.302
SDN,2003,40.206
SEN,2003,38.675
SGP,2003,10.5
SLB,2003,34.612
SLE,2003,43.473
SLV,2003,23.144
SMR,2003,10.661
SOM,2003,50.123
SRB,2003,10.6
SSA,2003,41.25866273870242
SSD,2003,46.77
SSF,2003,41.25606475754092
SST,2003,21.71525573410699
STP,2003,39.551
SUR,2003,23.021
SVK,2003,9.6
SVN,2003,8.7
SWE,2003,11.1
SWZ,2003,32.333
SXM,2003,14.29
SYC,2003,18.1
SYR,2003,29.577
TCA,2003,19.616
TCD,2003,50.028
TEA,2003,15.078238727739851
TEC,2003,12.814001544952808
TGO,2003,37.849
THA,2003,14.053
TJK,2003,28.951
TKM,2003,22.445
TLA,2003,20.89265508597506
TLS,2003,38.365
TMN,2003,28.762143039172454
TON,2003,29.887
TSA,2003,25.92744079287933
TSS,2003,41.25606475754092
TTO,2003,14.407
TUN,2003,16.249
TUR,2003,18.949
TUV,2003,23.632
TZA,2003,41.335
UGA,2003,46.962
UKR,2003,8.546
UMC,2003,16.149671184332096
URY,2003,15.275
USA,2003,14.1
UZB,2003,20.464
VCT,2003,17.622
VEN,2003,22.939
VGB,2003,10.472
VIR,2003,14.0
VNM,2003,18.151
VUT,2003,31.554
WLD,2003,21.141047726406594
WSM,2003,30.172
XKX,2003,18.83
YEM,2003,39.37
ZAF,2003,21.388
ZMB,2003,43.945
ZWE,2003,36.613
ABW,2004,12.54
AFE,2004,40.01015923646789
AFG,2004,46.492
AFW,2004,42.67155551473068
AGO,2004,46.46
ALB,2004,14.7
AND,2004,10.253
ARB,2004,28.397411343293527
ARE,2004,15.115
ARG,2004,18.295
ARM,2004,11.8
ASM,2004,28.479
ATG,2004,15.947
AUS,2004,12.3
AUT,2004,9.7
AZE,2004,15.8
BDI,2004,45.29
BEL,2004,11.3
BEN,2004,41.329
BFA,2004,44.124
BGD,2004,26.994
BGR,2004,9.1
BHR,2004,19.86
BHS,2004,15.967
BIH,2004,10.125
BLR,2004,9.1
BLZ,2004,27.272
BMU,2004,11.583
BOL,2004,27.689
BRA,2004,17.5
BRB,2004,13.472
BRN,2004,17.365
BTN,2004,21.261
BWA,2004,27.309
CAF,2004,41.558
CAN,2004,10.6
