Code,Year,Value
HPC,2002,336.9627990557032
HRV,2002,5650.0
HTI,2002,740.0
HUN,2002,5300.0
IBD,2002,1458.5498746666442
IBT,2002,1233.8550094119478
IDA,2002,479.60170631063926
IDN,2002,780.0
IDX,2002,353.86815669977483
IMN,2002,24130.0
IND,2002,460.0
IRL,2002,24920.0
IRN,2002,1880.0
IRQ,2002,1330.0
ISL,2002,30750.0
ISR,2002,19590.0
ITA,2002,20830.0
JAM,2002,3320.0
JOR,2002,1680.0
JPN,2002,35360.0
KAZ,2002,1450.0
KEN,2002,390.0
KGZ,2002,290.0
KHM,2002,320.0
KIR,2002,1220.0
KNA,2002,9190.0
KOR,2002,13320.0
KWT,2002,19640.0
LAC,2002,3734.3294509953676
LAO,2002,310.0
LBN,2002,3940.0
LBR,2002,250.0
LBY,2002,5190.0
LCA,2002,5280.0
LCN,2002,3864.708967738901
LDC,2002,318.28419935750776
LIC,2002,316.8816570759693
LKA,2002,820.0
LMC,2002,583.4540205409471
LMY,2002,1154.6758743175699
LSO,2002,600.0
LTE,2002,1735.542105563353
LTU,2002,3830.0
LUX,2002,42520.0
LVA,2002,3850.0
MAC,2002,16670.0
MAR,2002,1550.0
MDA,2002,590.0
MDG,2002,260.0
MDV,2002,2650.0
MEA,2002,2096.4160575447745
MEX,2002,7490.0
MHL,2002,3100.0
MIC,2002,1216.9384287944406
MKD,2002,1850.0
MLI,2002,280.0
MLT,2002,10770.0
MMR,2002,170.0
MNA,2002,1183.1719005782438
MNE,2002,1970.0
MNG,2002,530.0
MOZ,2002,300.0
MRT,2002,660.0
MUS,2002,4010.0
MWI,2002,250.0
MYS,2002,3810.0
NAC,2002,35979.15265733587
NAM,2002,1970.0
NER,2002,220.0
NIC,2002,980.0
NLD,2002,26440.0
NOR,2002,39930.0
NPL,2002,230.0
NRU,2002,2500.0
NZL,2002,14170.0
OED,2002,22981.52975699944
OMN,2002,9210.0
OSS,2002,4819.043811758513
PAK,2002,600.0
PAN,2002,3890.0
PER,2002,1940.0
PHL,2002,1110.0
PLW,2002,7740.0
PNG,2002,490.0
POL,2002,4890.0
PRI,2002,11250.0
PRT,2002,11780.0
PRY,2002,1400.0
PSE,2002,1190.0
PSS,2002,1687.702921259367
PST,2002,25984.385074583253
QAT,2002,25590.0
ROU,2002,1950.0
RUS,2002,2100.0
RWA,2002,260.0
SAS,2002,453.3380917822092
SAU,2002,10310.0
SDN,2002,420.0
SEN,2002,610.0
SGP,2002,22000.0
SLB,2002,790.0
SLE,2002,260.0
SLV,2002,1990.0
SOM,2002,270.0
SRB,2002,1610.0
SSA,2002,675.1220522375014
SSF,2002,619.9031927200475
SST,2002,4829.899237861562
STP,2002,520.0
SUR,2002,1870.0
SVK,2002,6020.0
SVN,2002,10780.0
SWE,2002,29130.0
SWZ,2002,1470.0
SYC,2002,7330.0
SYR,2002,1060.0
TCD,2002,190.0
TEA,2002,1083.098502542164
TEC,2002,2156.407509748421
TGO,2002,410.0
THA,2002,1980.0
TJK,2002,170.0
TKM,2002,720.0
TLA,2002,3806.8334167273456
TLS,2002,790.0
TMN,2002,1183.1196170149703
TON,2002,1890.0
TSA,2002,453.3380917822092
TSS,2002,619.903192720047
TTO,2002,6480.0
TUN,2002,2150.0
TUR,2002,3500.0
TUV,2002,3430.0
TZA,2002,410.0
UGA,2002,250.0
UKR,2002,780.0
UMC,2002,1803.44982432348
URY,2002,5210.0
USA,2002,37320.0
UZB,2002,450.0
VCT,2002,4010.0
VEN,2002,3940.0
VNM,2002,430.0
VUT,2002,1210.0
WLD,2002,5429.783824633568
WSM,2002,1420.0
YEM,2002,460.0
ZAF,2002,2870.0
ZMB,2002,370.0
ZWE,2002,370.0
ABW,2003,21020.0
AFE,2003,666.7161646572407
AFG,2003,190.0
AGO,2003,780.0
ALB,2003,1700.0
ARB,2003,2616.394432602371
ARE,2003,29030.0
ARG,2003,3620.0
ARM,2003,910.0
ATG,2003,11680.0
AUS,2003,21420.0
AUT,2003,27950.0
AZE,2003,840.0
BDI,2003,120.0
BEL,2003,27100.0
BEN,2003,570.0
BFA,2003,310.0
BGD,2003,440.0
BGR,2003,2370.0
BHR,2003,13180.0
BHS,2003,25900.0
BIH,2003,1860.0
BLR,2003,1630.0
BLZ,2003,4820.0
BOL,2003,890.0
BRA,2003,3010.0
BRB,2003,11660.0
BRN,2003,19840.0
BTN,2003,960.0
BWA,2003,3300.0
CAF,2003,250.0
CAN,2003,25480.0
CEB,2003,5184.966382339062
CHE,2003,46660.0
CHL,2003,4570.0
CHN,2003,1300.0
CIV,2003,580.0
CMR,2003,820.0
COD,2003,160.0
COG,2003,690.0
COL,2003,2410.0
COM,2003,810.0
CPV,2003,1440.0
CRI,2003,4050.0
CSS,2003,7125.417617291862
CUB,2003,3100.0
CYP,2003,16710.0
CZE,2003,8130.0
DEU,2003,26470.0
DMA,2003,5310.0
DNK,2003,34800.0
DOM,2003,2600.0
DZA,2003,2090.0
EAP,2003,1217.8979247548427
EAR,2003,1319.1486464388295
EAS,2003,4111.741393049797
ECA,2003,1919.659049370369
ECS,2003,13622.681433898098
ECU,2003,2010.0
EGY,2003,1160.0
EMU,2003,23156.792713280003
ERI,2003,310.0
ESP,2003,18080.0
EST,2003,5730.0
ETH,2003,110.0
EUU,2003,19782.818203175033
FCS,2003,682.2164177043613
FIN,2003,28790.0
FJI,2003,2270.0
FRA,2003,25900.0
FSM,2003,2220.0
GAB,2003,3700.0
GBR,2003,32370.0
GEO,2003,990.0
GHA,2003,310.0
GIN,2003,500.0
GMB,2003,360.0
GNB,2003,360.0
GNQ,2003,960.0
GRC,2003,15460.0
GRD,2003,5050.0
GTM,2003,1660.0
GUY,2003,910.0
HIC,2003,24248.508105475914
HKG,2003,26340.0
HND,2003,1130.0
HPC,2003,363.5549896327184
HRV,2003,6700.0
HTI,2003,690.0
HUN,2003,6630.0
IBD,2003,1584.4797780311803
IBT,2003,1336.251496575877
IDA,2003,513.3491997522963
IDN,2003,880.0
IDX,2003,381.22242152277437
IMN,2003,27590.0
IND,2003,510.0
IRL,2003,29980.0
IRN,2003,2180.0
IRQ,2003,790.0
ISL,2003,33410.0
ISR,2003,19680.0
ITA,2003,23440.0
JAM,2003,3500.0
JOR,2003,1800.0
JPN,2003,35660.0
KAZ,2003,1720.0
KEN,2003,420.0
KGZ,2003,340.0
KHM,2003,370.0
KIR,2003,1200.0
KNA,2003,9190.0
KOR,2003,14290.0
KWT,2003,23150.0
LAC,2003,3746.480305441063
LAO,2003,330.0
LBN,2003,3670.0
LBR,2003,180.0
LBY,2003,5160.0
LCA,2003,5650.0
LCN,2003,3860.834943779573
LDC,2003,344.19347722100724
LIC,2003,346.7282850785398
LKA,2003,910.0
LMC,2003,632.1929723783664
LMY,2003,1246.4451284036186
LSO,2003,680.0
LTE,2003,1934.6789770634532
LTU,2003,4700.0
LUX,2003,46050.0
LVA,2003,4530.0
MAC,2003,18510.0
MAR,2003,1740.0
MDA,2003,710.0
MDG,2003,320.0
MDV,2003,3470.0
MEA,2003,2222.337922638045
MEX,2003,7780.0
MHL,2003,3200.0
MIC,2003,1314.4229144558883
MKD,2003,2120.0
MLI,2003,330.0
MLT,2003,12210.0
MMR,2003,190.0
MNA,2003,1231.0493363164314
MNE,2003,2440.0
MNG,2003,610.0
MOZ,2003,330.0
MRT,2003,730.0
MUS,2003,4470.0
MWI,2003,320.0
MYS,2003,4170.0
NAC,2003,38372.580567256984
NAM,2003,2240.0
NER,2003,240.0
NIC,2003,1020.0
NLD,2003,30410.0
NOR,2003,44830.0
NPL,2003,250.0
NRU,2003,2650.0
NZL,2003,16990.0
OED,2003,24724.37485020379
OMN,2003,9640.0
OSS,2003,5418.331983223921
PAK,2003,640.0
PAN,2003,4030.0
PER,2003,2060.0
PHL,2003,1150.0
PLW,2003,7790.0
PNG,2003,480.0
POL,2003,5510.0
PRI,2003,12170.0
PRT,2003,13290.0
PRY,2003,1300.0
PSE,2003,1370.0
PSS,2003,1822.002199264292
PST,2003,28029.021628627255
QAT,2003,28090.0
ROU,2003,2250.0
RUS,2003,2590.0
RWA,2003,250.0
SAS,2003,507.6792721550911
SAU,2003,11140.0
SDN,2003,510.0
SEN,2003,710.0
SGP,2003,23440.0
SLB,2003,870.0
SLE,2003,420.0
SLV,2003,2120.0
SOM,2003,260.0
SRB,2003,2510.0
SSA,2003,739.6730483590961
SSF,2003,676.9681506769327
SST,2003,5378.728565709302
STP,2003,600.0
SUR,2003,2120.0
SVK,2003,6920.0
SVN,2003,12510.0
SWE,2003,32690.0
SWZ,2003,1600.0
SYC,2003,8000.0
SYR,2003,1150.0
TCD,2003,210.0
TEA,2003,1232.3351967114436
TEC,2003,2524.2089427595683
TGO,2003,470.0
THA,2003,2170.0
TJK,2003,210.0
TKM,2003,940.0
TLA,2003,3789.9918753801494
TLS,2003,690.0
TMN,2003,1230.1452881914588
TON,2003,1870.0
TSA,2003,507.6792721550911
TSS,2003,676.9681506769323
TTO,2003,7740.0
TUN,2003,2420.0
TUR,2003,3860.0
TUV,2003,2620.0
TZA,2003,430.0
UGA,2003,250.0
UKR,2003,970.0
UMC,2003,1952.8913196736814
URY,2003,4300.0
USA,2003,39770.0
UZB,2003,420.0
VCT,2003,4430.0
VEN,2003,3450.0
VNM,2003,480.0
VUT,2003,1350.0
WLD,2003,5826.013909782507
WSM,2003,1570.0
YEM,2003,480.0
ZAF,2003,3160.0
ZMB,2003,420.0
ZWE,2003,340.0
ABW,2004,23610.0
AFE,2004,814.8072693875959
AFG,2004,210.0
AGO,2004,1190.0
ALB,2004,2170.0
ARB,2004,3044.993587419928
ARE,2004,33220.0
ARG,2004,3340.0
ARM,2004,1120.0
ATG,2004,12850.0
AUS,2004,25890.0
AUT,2004,33610.0
AZE,2004,960.0
BDI,2004,120.0
BEL,2004,32910.0
BEN,2004,690.0
BFA,2004,370.0
BGD,2004,490.0
BGR,2004,3060.0
BHR,2004,14680.0
BHS,2004,27470.0
BIH,2004,2360.0
BLR,2004,2170.0
BLZ,2004,5000.0
BOL,2004,940.0
BRA,2004,3370.0
BRB,2004,12660.0
BRN,2004,22190.0
BTN,2004,1090.0
BWA,2004,3830.0
CAF,2004,290.0
CAN,2004,29530.0
CEB,2004,6384.439101343076
CHE,2004,55000.0
CHL,2004,5200.0
CHN,2004,1530.0
CIV,2004,710.0
CMR,2004,1030.0
