Code,Year,Value
GMB,2017,60.471712657237
GNB,2017,43.0155792236328
GNQ,2017,69.5516019132985
GRC,2017,77.8895342613411
GRD,2017,36.0173296416579
GRL,2017,86.3915557861328
GTM,2017,53.7994723140017
GUM,2017,94.0797139460527
GUY,2017,26.412905546573
HIC,2017,79.56463615530087
HKG,2017,100.0
HND,2017,55.3877322339915
HPC,2017,34.74910170800372
HRV,2017,55.9009887365155
HTI,2017,50.735083378449
HUN,2017,70.4542541503906
IBD,2017,55.222222793535536
IBT,2017,50.64358847080122
IDA,2017,37.61035880431711
IDB,2017,45.11442594872834
IDN,2017,54.4541015625
IDX,2017,33.526682614930266
IMN,2017,52.1498415744309
IND,2017,33.1821328157539
IRL,2017,62.9035196521232
IRN,2017,74.4011840820312
IRQ,2017,69.8944511190753
ISL,2017,93.7718982310092
ISR,2017,91.6701057535759
ITA,2017,69.5180784259382
JAM,2017,55.9152267548307
JOR,2017,90.8764609714428
JPN,2017,91.5498419685883
KAZ,2017,57.4586448748837
KEN,2017,31.5383650847102
KGZ,2017,34.9980805726839
KHM,2017,35.0127905056235
KIR,2017,52.9734697275451
KNA,2017,31.3169642505921
KOR,2017,81.471030429984
KWT,2017,100.0
LAC,2017,79.17325470404711
LAO,2017,34.5115346444216
LBN,2017,89.0519233886895
LBR,2017,51.7957569553849
LBY,2017,87.8166729870528
LCA,2017,21.783720356472
LCN,2017,79.82853317419028
LDC,2017,33.03936659590504
LIC,2017,34.508382675617405
LIE,2017,14.5144332791067
LKA,2017,19.1507693078088
LMC,2017,38.751684345238054
LMY,2017,50.28747020067314
LSO,2017,36.5283648068846
LTE,2017,62.7392997946222
LTU,2017,67.1012954711914
LUX,2017,92.0963768119916
LVA,2017,67.9706866054779
MAC,2017,100.0
MAF,2017,100.0
MAR,2017,61.2761057031842
MCO,2017,100.0
MDA,2017,39.9736557006836
MDG,2017,29.671033028335
MDV,2017,39.32787719143
MEA,2017,54.09276139564613
MEX,2017,77.7206924598541
MHL,2017,76.2253071645634
MIC,2017,51.743714030285005
MKD,2017,59.7437719356273
MLI,2017,27.0646702892896
MLT,2017,94.5691806330314
MMR,2017,29.9051727703437
MNA,2017,51.02128913298275
MNE,2017,64.9992438680584
MNG,2017,67.9260583223672
MNP,2017,91.4720215898621
MOZ,2017,32.6274411492675
MRT,2017,54.1970448502004
MUS,2017,39.4499348663789
MWI,2017,15.9634281867266
MYS,2017,74.2354806421432
NAC,2017,80.50591592939767
NAM,2017,46.8135799686288
NCL,2017,66.9683393293094
NER,2017,16.5036987906896
NGA,2017,57.3486345560101
NIC,2017,58.1892567408822
NLD,2017,91.1219700676602
NOR,2017,81.9699745912375
NPL,2017,65.5768928085184
NRU,2017,100.0
NZL,2017,84.1701025874108
OED,2017,80.45253619078528
OMN,2017,78.3142260040136
OSS,2017,53.44412543775975
PAK,2017,36.4351548223399
PAN,2017,65.6577712475758
PER,2017,82.1931650502403
PHL,2017,52.6010482354344
PLW,2017,79.8284579022498
PNG,2017,13.5249644881888
POL,2017,60.145888199417
PRE,2017,42.14692620070132
PRI,2017,93.8561953815964
PRK,2017,61.8206076091402
PRT,2017,61.1296726507436
PRY,2017,62.9526389826574
PSE,2017,85.3782255354
PSS,2017,38.804351318085075
PST,2017,80.57302820907016
PYF,2017,61.7896941062846
QAT,2017,99.0310125265978
ROU,2017,53.3648643239046
RUS,2017,74.460036813029
RWA,2017,20.2477568101111
SAS,2017,33.26438762300472
SAU,2017,83.300690534822
SDN,2017,34.2872225663509
SEN,2017,47.9338349639053
SGP,2017,100.0
SLB,2017,25.3830535769599
SLE,2017,41.7106682105058
SLV,2017,71.0856704711914
SMR,2017,97.0999984741211
SOM,2017,48.3639630032265
SRB,2017,60.621208190918
SSA,2017,43.08551023730345
SSD,2017,19.3489927232944
SSF,2017,40.77471318038461
SST,2017,50.74051995736104
STP,2017,67.6520004272461
SUR,2017,66.1046467051207
SVK,2017,53.6126018237016
SVN,2017,55.2451133728027
SWE,2017,87.237373786911
SWZ,2017,23.8052004963161
SXM,2017,100.0
SYC,2017,43.4968644410824
SYR,2017,74.5395596323392
TCA,2017,92.4155868799755
TCD,2017,23.461349471105
TEA,2017,56.398836733004615
TEC,2017,68.36719968289857
TGO,2017,40.5809463430719
THA,2017,49.2311973571777
TJK,2017,26.2731513977051
TKM,2017,47.0334857399476
TLA,2017,79.79522841120365
TLS,2017,29.3600996787092
TMN,2017,50.78665714360821
TON,2017,22.9711300654966
